State,District,Season,Year,Crop,Area_Ha,Yield_QHa,Start_Year,District_norm,State_norm,latitude,longitude,soil_ph,soil_oc,clay_pct,sand_pct,cec_cmol,avg_temp,humidity_avg,rain_total,solar_avg
Uttar Pradesh,Kanpur nagar,Rabi,2015 - 2016,Masoor,750.0,7.3,2015,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,22.45502732240437,32.13562841530055,49.83999999999999,14.660491803278688
Uttar Pradesh,Kanpur nagar,Kharif,2015 - 2016,Moong(Green Gram),333.0,2.2,2015,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,32.71877049180328,54.22713114754097,351.78999999999996,20.317622950819672
Uttar Pradesh,Kanpur nagar,Rabi,2015 - 2016,Onion,220.0,117.6,2015,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,22.45502732240437,32.13562841530055,49.83999999999999,14.660491803278688
Uttar Pradesh,Kanpur nagar,Rabi,2015 - 2016,Peas & beans (Pulses),2572.0,13.2,2015,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,22.45502732240437,32.13562841530055,49.83999999999999,14.660491803278688
Uttar Pradesh,Kanpur nagar,Rabi,2015 - 2016,Potato,11852.0,145.39999999999998,2015,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,22.45502732240437,32.13562841530055,49.83999999999999,14.660491803278688
Uttar Pradesh,Kanpur nagar,Rabi,2015 - 2016,Rapeseed &Mustard,14323.0,11.5,2015,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,22.45502732240437,32.13562841530055,49.83999999999999,14.660491803278688
Uttar Pradesh,Kanpur nagar,Kharif,2015 - 2016,Rice,31182.0,22.7,2015,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,32.71877049180328,54.22713114754097,351.78999999999996,20.317622950819672
Uttar Pradesh,Kanpur nagar,Kharif,2015 - 2016,Sesamum,2668.0,0.6,2015,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,32.71877049180328,54.22713114754097,351.78999999999996,20.317622950819672
Uttar Pradesh,Kanpur nagar,Kharif,2015 - 2016,Sugarcane,2746.0,503.3,2015,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,32.71877049180328,54.22713114754097,351.78999999999996,20.317622950819672
Uttar Pradesh,Kanpur nagar,Kharif,2015 - 2016,Sweet potato,290.0,120.6,2015,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,32.71877049180328,54.22713114754097,351.78999999999996,20.317622950819672
Uttar Pradesh,Kanpur nagar,Kharif,2015 - 2016,Urad,7228.0,4.5,2015,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,32.71877049180328,54.22713114754097,351.78999999999996,20.317622950819672
Uttar Pradesh,Kanpur nagar,Rabi,2015 - 2016,Wheat,101576.0,21.200000000000003,2015,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,22.45502732240437,32.13562841530055,49.83999999999999,14.660491803278688
Uttar Pradesh,Kanpur nagar,Kharif,2015 - 2016,Sannhamp,10.0,3.0,2015,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,32.71877049180328,54.22713114754097,351.78999999999996,20.317622950819672
Uttar Pradesh,Kanpur nagar,Rabi,2015 - 2016,Tobacco,89.0,46.1,2015,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,22.45502732240437,32.13562841530055,49.83999999999999,14.660491803278688
Uttar Pradesh,Kanpur nagar,Rabi,2015 - 2016,Turmeric,1.0,10.0,2015,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,22.45502732240437,32.13562841530055,49.83999999999999,14.660491803278688
Uttar Pradesh,Kanpur nagar,Rabi,2015 - 2016,Linseed,2.0,0.0,2015,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,22.45502732240437,32.13562841530055,49.83999999999999,14.660491803278688
Uttar Pradesh,Kanpur nagar,Kharif,2015 - 2016,Small millets,17.0,7.1,2015,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,32.71877049180328,54.22713114754097,351.78999999999996,20.317622950819672
Uttar Pradesh,Kanpur nagar,Kharif,2015 - 2016,Soyabean,1.0,0.0,2015,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,32.71877049180328,54.22713114754097,351.78999999999996,20.317622950819672
Uttar Pradesh,Kanpur nagar,Kharif,2015 - 2016,Ginger,3.0,3.3000000000000003,2015,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,32.71877049180328,54.22713114754097,351.78999999999996,20.317622950819672
Uttar Pradesh,Kanpur nagar,Kharif,2016 - 2017,Arhar/Tur,5958.0,11.3,2016,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,30.86704918032787,71.08491803278687,646.3,17.79754098360656
Uttar Pradesh,Kanpur nagar,Kharif,2016 - 2017,Bajra,1174.0,16.1,2016,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,30.86704918032787,71.08491803278687,646.3,17.79754098360656
Uttar Pradesh,Kanpur nagar,Rabi,2016 - 2017,Barley,5118.0,11.6,2016,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,20.99203296703297,38.39538461538461,55.35000000000001,14.906978021978025
Uttar Pradesh,Kanpur nagar,Rabi,2016 - 2017,Coriander,301.0,5.2,2016,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,20.99203296703297,38.39538461538461,55.35000000000001,14.906978021978025
Uttar Pradesh,Kanpur nagar,Kharif,2016 - 2017,Dry chillies,1429.0,9.2,2016,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,30.86704918032787,71.08491803278687,646.3,17.79754098360656
Uttar Pradesh,Kanpur nagar,Rabi,2016 - 2017,Garlic,88.0,63.6,2016,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,20.99203296703297,38.39538461538461,55.35000000000001,14.906978021978025
Uttar Pradesh,Kanpur nagar,Rabi,2016 - 2017,Gram,14680.0,14.4,2016,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,20.99203296703297,38.39538461538461,55.35000000000001,14.906978021978025
Uttar Pradesh,Kanpur nagar,Kharif,2016 - 2017,Groundnut,161.0,9.1,2016,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,30.86704918032787,71.08491803278687,646.3,17.79754098360656
Uttar Pradesh,Kanpur nagar,Kharif,2016 - 2017,Guar seed,27.0,7.0,2016,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,30.86704918032787,71.08491803278687,646.3,17.79754098360656
Uttar Pradesh,Kanpur nagar,Kharif,2016 - 2017,Jowar,13287.0,8.9,2016,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,30.86704918032787,71.08491803278687,646.3,17.79754098360656
Uttar Pradesh,Kanpur nagar,Kharif,2016 - 2017,Maize,26428.0,24.3,2016,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,30.86704918032787,71.08491803278687,646.3,17.79754098360656
Uttar Pradesh,Kanpur nagar,Rabi,2016 - 2017,Maize,262.0,28.0,2016,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,20.99203296703297,38.39538461538461,55.35000000000001,14.906978021978025
Uttar Pradesh,Kanpur nagar,Rabi,2016 - 2017,Masoor,729.0,8.0,2016,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,20.99203296703297,38.39538461538461,55.35000000000001,14.906978021978025
Uttar Pradesh,Kanpur nagar,Kharif,2016 - 2017,Moong(Green Gram),431.0,4.1,2016,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,30.86704918032787,71.08491803278687,646.3,17.79754098360656
Uttar Pradesh,Kanpur nagar,Rabi,2016 - 2017,Onion,308.0,139.3,2016,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,20.99203296703297,38.39538461538461,55.35000000000001,14.906978021978025
Uttar Pradesh,Kanpur nagar,Rabi,2016 - 2017,Peas & beans (Pulses),2446.0,15.7,2016,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,20.99203296703297,38.39538461538461,55.35000000000001,14.906978021978025
Uttar Pradesh,Kanpur nagar,Rabi,2016 - 2017,Potato,11819.0,150.9,2016,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,20.99203296703297,38.39538461538461,55.35000000000001,14.906978021978025
Uttar Pradesh,Kanpur nagar,Rabi,2016 - 2017,Rapeseed &Mustard,13591.0,13.4,2016,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,20.99203296703297,38.39538461538461,55.35000000000001,14.906978021978025
Uttar Pradesh,Kanpur nagar,Kharif,2016 - 2017,Rice,35119.0,29.4,2016,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,30.86704918032787,71.08491803278687,646.3,17.79754098360656
Uttar Pradesh,Kanpur nagar,Kharif,2016 - 2017,Sesamum,1843.0,2.8000000000000003,2016,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,30.86704918032787,71.08491803278687,646.3,17.79754098360656
Uttar Pradesh,Kanpur nagar,Kharif,2016 - 2017,Sugarcane,3128.0,555.8,2016,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,30.86704918032787,71.08491803278687,646.3,17.79754098360656
Uttar Pradesh,Kanpur nagar,Kharif,2016 - 2017,Sweet potato,351.0,111.7,2016,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,30.86704918032787,71.08491803278687,646.3,17.79754098360656
Uttar Pradesh,Kanpur nagar,Kharif,2016 - 2017,Urad,7415.0,6.1,2016,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,30.86704918032787,71.08491803278687,646.3,17.79754098360656
Uttar Pradesh,Kanpur nagar,Rabi,2016 - 2017,Wheat,104388.0,40.6,2016,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,20.99203296703297,38.39538461538461,55.35000000000001,14.906978021978025
Uttar Pradesh,Kanpur nagar,Kharif,2016 - 2017,Sannhamp,20.0,2.5,2016,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,30.86704918032787,71.08491803278687,646.3,17.79754098360656
Uttar Pradesh,Kanpur nagar,Rabi,2016 - 2017,Tobacco,71.0,28.0,2016,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,20.99203296703297,38.39538461538461,55.35000000000001,14.906978021978025
Uttar Pradesh,Kanpur nagar,Rabi,2016 - 2017,Linseed,111.0,5.4,2016,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,20.99203296703297,38.39538461538461,55.35000000000001,14.906978021978025
Uttar Pradesh,Kanpur nagar,Kharif,2016 - 2017,Small millets,17.0,3.5,2016,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,30.86704918032787,71.08491803278687,646.3,17.79754098360656
Uttar Pradesh,Kanpur nagar,Kharif,2016 - 2017,Ginger,3.0,40.0,2016,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,30.86704918032787,71.08491803278687,646.3,17.79754098360656
Uttar Pradesh,Kanpur nagar,Kharif,2017 - 2018,Arhar/Tur,5114.0,23.8,2017,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,31.381311475409834,65.65016393442623,566.47,17.28877049180328
Uttar Pradesh,Kanpur nagar,Kharif,2017 - 2018,Bajra,1173.0,17.6,2017,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,31.381311475409834,65.65016393442623,566.47,17.28877049180328
Uttar Pradesh,Kanpur nagar,Rabi,2017 - 2018,Barley,5282.0,23.700000000000003,2017,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,22.08565934065934,33.45285714285714,11.11,14.867197802197802
Uttar Pradesh,Kanpur nagar,Rabi,2017 - 2018,Coriander,287.0,5.2,2017,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,22.08565934065934,33.45285714285714,11.11,14.867197802197802
Uttar Pradesh,Kanpur nagar,Kharif,2017 - 2018,Dry chillies,1462.0,9.2,2017,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,31.381311475409834,65.65016393442623,566.47,17.28877049180328
Uttar Pradesh,Kanpur nagar,Rabi,2017 - 2018,Garlic,90.0,53.6,2017,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,22.08565934065934,33.45285714285714,11.11,14.867197802197802
Uttar Pradesh,Kanpur nagar,Rabi,2017 - 2018,Gram,14996.0,18.9,2017,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,22.08565934065934,33.45285714285714,11.11,14.867197802197802
Uttar Pradesh,Kanpur nagar,Kharif,2017 - 2018,Groundnut,131.0,10.2,2017,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,31.381311475409834,65.65016393442623,566.47,17.28877049180328
Uttar Pradesh,Kanpur nagar,Kharif,2017 - 2018,Guar seed,25.0,7.199999999999999,2017,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,31.381311475409834,65.65016393442623,566.47,17.28877049180328
Uttar Pradesh,Kanpur nagar,Kharif,2017 - 2018,Jowar,11705.0,25.4,2017,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,31.381311475409834,65.65016393442623,566.47,17.28877049180328
Uttar Pradesh,Kanpur nagar,Kharif,2017 - 2018,Maize,19698.0,36.4,2017,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,31.381311475409834,65.65016393442623,566.47,17.28877049180328
Uttar Pradesh,Kanpur nagar,Rabi,2017 - 2018,Maize,436.0,30.0,2017,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,22.08565934065934,33.45285714285714,11.11,14.867197802197802
Uttar Pradesh,Kanpur nagar,Rabi,2017 - 2018,Masoor,525.0,10.7,2017,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,22.08565934065934,33.45285714285714,11.11,14.867197802197802
Uttar Pradesh,Kanpur nagar,Kharif,2017 - 2018,Moong(Green Gram),393.0,3.9,2017,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,31.381311475409834,65.65016393442623,566.47,17.28877049180328
Uttar Pradesh,Kanpur nagar,Rabi,2017 - 2018,Onion,256.0,150.29999999999998,2017,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,22.08565934065934,33.45285714285714,11.11,14.867197802197802
Uttar Pradesh,Kanpur nagar,Rabi,2017 - 2018,Peas & beans (Pulses),2505.0,16.5,2017,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,22.08565934065934,33.45285714285714,11.11,14.867197802197802
Uttar Pradesh,Kanpur nagar,Rabi,2017 - 2018,Potato,11549.0,376.8,2017,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,22.08565934065934,33.45285714285714,11.11,14.867197802197802
Uttar Pradesh,Kanpur nagar,Rabi,2017 - 2018,Rapeseed &Mustard,13511.0,11.5,2017,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,22.08565934065934,33.45285714285714,11.11,14.867197802197802
Uttar Pradesh,Kanpur nagar,Kharif,2017 - 2018,Rice,33298.0,30.0,2017,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,31.381311475409834,65.65016393442623,566.47,17.28877049180328
Uttar Pradesh,Kanpur nagar,Kharif,2017 - 2018,Sesamum,2333.0,2.2,2017,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,31.381311475409834,65.65016393442623,566.47,17.28877049180328
Uttar Pradesh,Kanpur nagar,Kharif,2017 - 2018,Sugarcane,1863.0,617.3,2017,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,31.381311475409834,65.65016393442623,566.47,17.28877049180328
Uttar Pradesh,Kanpur nagar,Kharif,2017 - 2018,Sweet potato,381.0,111.7,2017,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,31.381311475409834,65.65016393442623,566.47,17.28877049180328
Uttar Pradesh,Kanpur nagar,Kharif,2017 - 2018,Urad,6697.0,6.9,2017,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,31.381311475409834,65.65016393442623,566.47,17.28877049180328
Uttar Pradesh,Kanpur nagar,Rabi,2017 - 2018,Wheat,106047.0,38.5,2017,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,22.08565934065934,33.45285714285714,11.11,14.867197802197802
Uttar Pradesh,Kanpur nagar,Kharif,2017 - 2018,Sannhamp,18.0,1.7000000000000002,2017,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,31.381311475409834,65.65016393442623,566.47,17.28877049180328
Uttar Pradesh,Kanpur nagar,Rabi,2017 - 2018,Tobacco,71.0,36.5,2017,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,22.08565934065934,33.45285714285714,11.11,14.867197802197802
Uttar Pradesh,Kanpur nagar,Rabi,2017 - 2018,Linseed,437.0,6.0,2017,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,22.08565934065934,33.45285714285714,11.11,14.867197802197802
Uttar Pradesh,Kanpur nagar,Kharif,2017 - 2018,Small millets,17.0,6.5,2017,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,31.381311475409834,65.65016393442623,566.47,17.28877049180328
Uttar Pradesh,Kanpur nagar,Kharif,2018 - 2019,Arhar/Tur,4898.0,20.1,2018,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,31.03672131147541,69.74852459016395,912.8899999999999,16.40672131147541
Uttar Pradesh,Kanpur nagar,Kharif,2018 - 2019,Bajra,1002.0,28.3,2018,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,31.03672131147541,69.74852459016395,912.8899999999999,16.40672131147541
Uttar Pradesh,Kanpur nagar,Rabi,2018 - 2019,Barley,5720.0,15.3,2018,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,19.38357142857143,50.99989010989011,40.459999999999994,15.005439560439562
Uttar Pradesh,Kanpur nagar,Rabi,2018 - 2019,Coriander,146.0,7.9,2018,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,19.38357142857143,50.99989010989011,40.459999999999994,15.005439560439562
Uttar Pradesh,Kanpur nagar,Kharif,2018 - 2019,Dry chillies,1494.0,9.2,2018,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,31.03672131147541,69.74852459016395,912.8899999999999,16.40672131147541
Uttar Pradesh,Kanpur nagar,Rabi,2018 - 2019,Garlic,79.0,66.2,2018,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,19.38357142857143,50.99989010989011,40.459999999999994,15.005439560439562
Uttar Pradesh,Kanpur nagar,Rabi,2018 - 2019,Gram,15718.0,11.4,2018,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,19.38357142857143,50.99989010989011,40.459999999999994,15.005439560439562
Uttar Pradesh,Kanpur nagar,Kharif,2018 - 2019,Groundnut,219.0,10.0,2018,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,31.03672131147541,69.74852459016395,912.8899999999999,16.40672131147541
Uttar Pradesh,Kanpur nagar,Kharif,2018 - 2019,Guar seed,59.0,7.1,2018,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,31.03672131147541,69.74852459016395,912.8899999999999,16.40672131147541
Uttar Pradesh,Kanpur nagar,Kharif,2018 - 2019,Jowar,12250.0,23.5,2018,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,31.03672131147541,69.74852459016395,912.8899999999999,16.40672131147541
Uttar Pradesh,Kanpur nagar,Kharif,2018 - 2019,Maize,23126.0,23.4,2018,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,31.03672131147541,69.74852459016395,912.8899999999999,16.40672131147541
Uttar Pradesh,Kanpur nagar,Rabi,2018 - 2019,Maize,205.0,28.0,2018,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,19.38357142857143,50.99989010989011,40.459999999999994,15.005439560439562
Uttar Pradesh,Kanpur nagar,Rabi,2018 - 2019,Masoor,696.0,10.7,2018,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,19.38357142857143,50.99989010989011,40.459999999999994,15.005439560439562
Uttar Pradesh,Kanpur nagar,Kharif,2018 - 2019,Moong(Green Gram),655.0,4.2,2018,kanpur nagar,uttar pradesh,26.44492530850016,80.26102012084715,,,,,,31.03672131147541,69.74852459016395,912.8899999999999,16.40672131147541
